symbol,short_name,5m_rows,5m_start,5m_end,15m_rows,15m_start,15m_end,30m_rows,30m_start,30m_end,1h_rows,1h_start,1h_end,1d_rows,1d_start,1d_end
NSE_EQ|INE068V01023,INE068V01023,73811,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE070A01015,INE070A01015,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE073K01018,INE073K01018,73812,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE074A01025,INE074A01025,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE075A01022,INE075A01022,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE079A01024,INE079A01024,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE07Y701011,INE07Y701011,73812,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE081A01020,INE081A01020,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE084A01016,INE084A01016,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE085A01013,INE085A01013,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE089A01031,INE089A01031,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE090A01021,INE090A01021,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE092A01019,INE092A01019,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE092T01019,INE092T01019,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE093A01041,INE093A01041,15683,2025-02-19T09:35:00+05:30,2025-12-26T15:25:00+05:30,5228,2025-02-19T09:30:00+05:30,2025-12-26T15:15:00+05:30,2719,2025-02-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,1464,2025-02-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,210,2025-02-19T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE093I01010,INE093I01010,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE094A01015,INE094A01015,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE094J01016,INE094J01016,73812,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE095A01012,INE095A01012,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE095N01031,INE095N01031,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE09N301011,INE09N301011,73811,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE09XN01023,INE09XN01023,25895,2024-08-06T09:15:00+05:30,2025-12-26T15:25:00+05:30,8633,2024-08-06T09:15:00+05:30,2025-12-26T15:15:00+05:30,4489,2024-08-06T09:15:00+05:30,2025-12-26T15:15:00+05:30,2417,2024-08-06T09:15:00+05:30,2025-12-26T15:15:00+05:30,347,2024-08-06T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0AQ201015,INE0AQ201015,10728,2025-06-02T10:00:00+05:30,2025-12-26T15:25:00+05:30,3576,2025-06-02T10:00:00+05:30,2025-12-26T15:15:00+05:30,1860,2025-06-02T09:45:00+05:30,2025-12-26T15:15:00+05:30,1002,2025-06-02T09:15:00+05:30,2025-12-26T15:15:00+05:30,144,2025-06-02T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0BS701011,INE0BS701011,24470,2024-09-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,8158,2024-09-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,4242,2024-09-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,2284,2024-09-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,328,2024-09-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0BV301023,INE0BV301023,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0BY001018,INE0BY001018,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0DD101019,INE0DD101019,73812,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0DK501011,INE0DK501011,59036,2022-10-19T09:15:00+05:30,2025-12-26T15:25:00+05:30,19680,2022-10-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,10236,2022-10-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,5512,2022-10-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,792,2022-10-19T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0DYJ01015,INE0DYJ01015,61736,2022-08-26T09:15:00+05:30,2025-12-26T15:25:00+05:30,20580,2022-08-26T09:15:00+05:30,2025-12-26T15:15:00+05:30,10704,2022-08-26T09:15:00+05:30,2025-12-26T15:15:00+05:30,5764,2022-08-26T09:15:00+05:30,2025-12-26T15:15:00+05:30,828,2022-08-26T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0FS801015,INE0FS801015,69536,2022-03-28T09:15:00+05:30,2025-12-26T15:25:00+05:30,23180,2022-03-28T09:15:00+05:30,2025-12-26T15:15:00+05:30,12056,2022-03-28T09:15:00+05:30,2025-12-26T15:15:00+05:30,6492,2022-03-28T09:15:00+05:30,2025-12-26T15:15:00+05:30,932,2022-03-28T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0I7C01011,INE0I7C01011,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0INX01018,INE0INX01018,10728,2025-06-02T10:00:00+05:30,2025-12-26T15:25:00+05:30,3576,2025-06-02T10:00:00+05:30,2025-12-26T15:15:00+05:30,1860,2025-06-02T09:45:00+05:30,2025-12-26T15:15:00+05:30,1002,2025-06-02T09:15:00+05:30,2025-12-26T15:15:00+05:30,144,2025-06-02T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0IX101010,INE0IX101010,73771,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24593,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12792,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6889,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0J1Y01017,INE0J1Y01017,67060,2022-05-17T09:40:00+05:30,2025-12-26T15:25:00+05:30,22354,2022-05-17T09:30:00+05:30,2025-12-26T15:15:00+05:30,11627,2022-05-17T09:15:00+05:30,2025-12-26T15:15:00+05:30,6261,2022-05-17T09:15:00+05:30,2025-12-26T15:15:00+05:30,899,2022-05-17T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0J5401028,INE0J5401028,39599,2023-11-07T09:15:00+05:30,2025-12-26T15:25:00+05:30,13201,2023-11-07T09:15:00+05:30,2025-12-26T15:15:00+05:30,6867,2023-11-07T09:15:00+05:30,2025-12-26T15:15:00+05:30,3698,2023-11-07T09:15:00+05:30,2025-12-26T15:15:00+05:30,532,2023-11-07T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0KBH01020,INE0KBH01020,39899,2023-11-01T09:15:00+05:30,2025-12-26T15:25:00+05:30,13301,2023-11-01T09:15:00+05:30,2025-12-26T15:15:00+05:30,6919,2023-11-01T09:15:00+05:30,2025-12-26T15:15:00+05:30,3726,2023-11-01T09:15:00+05:30,2025-12-26T15:15:00+05:30,536,2023-11-01T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0LEZ01016,INE0LEZ01016,12153,2025-05-06T10:00:00+05:30,2025-12-26T15:25:00+05:30,4051,2025-05-06T10:00:00+05:30,2025-12-26T15:15:00+05:30,2107,2025-05-06T09:45:00+05:30,2025-12-26T15:15:00+05:30,1135,2025-05-06T09:15:00+05:30,2025-12-26T15:15:00+05:30,163,2025-05-06T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0LXG01040,INE0LXG01040,25665,2024-08-09T10:00:00+05:30,2025-12-26T15:25:00+05:30,8555,2024-08-09T10:00:00+05:30,2025-12-26T15:15:00+05:30,4449,2024-08-09T09:45:00+05:30,2025-12-26T15:15:00+05:30,2396,2024-08-09T09:15:00+05:30,2025-12-26T15:15:00+05:30,344,2024-08-09T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0NNS01018,INE0NNS01018,52724,2023-02-20T09:15:00+05:30,2025-12-26T15:25:00+05:30,17576,2023-02-20T09:15:00+05:30,2025-12-26T15:15:00+05:30,9142,2023-02-20T09:15:00+05:30,2025-12-26T15:15:00+05:30,4923,2023-02-20T09:15:00+05:30,2025-12-26T15:15:00+05:30,707,2023-02-20T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0NT901020,INE0NT901020,44774,2023-07-27T09:15:00+05:30,2025-12-26T15:25:00+05:30,14926,2023-07-27T09:15:00+05:30,2025-12-26T15:15:00+05:30,7764,2023-07-27T09:15:00+05:30,2025-12-26T15:15:00+05:30,4181,2023-07-27T09:15:00+05:30,2025-12-26T15:15:00+05:30,601,2023-07-27T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0ONG01011,INE0ONG01011,20183,2024-11-27T09:35:00+05:30,2025-12-26T15:25:00+05:30,6728,2024-11-27T09:30:00+05:30,2025-12-26T15:15:00+05:30,3499,2024-11-27T09:15:00+05:30,2025-12-26T15:15:00+05:30,1884,2024-11-27T09:15:00+05:30,2025-12-26T15:15:00+05:30,270,2024-11-27T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0Q9301021,INE0Q9301021,18907,2024-12-20T09:40:00+05:30,2025-12-26T15:25:00+05:30,6303,2024-12-20T09:30:00+05:30,2025-12-26T15:15:00+05:30,3278,2024-12-20T09:15:00+05:30,2025-12-26T15:15:00+05:30,1765,2024-12-20T09:15:00+05:30,2025-12-26T15:15:00+05:30,253,2024-12-20T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0V6F01027,INE0V6F01027,21919,2024-10-22T09:40:00+05:30,2025-12-26T15:25:00+05:30,7307,2024-10-22T09:30:00+05:30,2025-12-26T15:15:00+05:30,3800,2024-10-22T09:15:00+05:30,2025-12-26T15:15:00+05:30,2046,2024-10-22T09:15:00+05:30,2025-12-26T15:15:00+05:30,294,2024-10-22T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE0W2G01015,INE0W2G01015,20857,2024-11-12T09:40:00+05:30,2025-12-26T15:25:00+05:30,6953,2024-11-12T09:30:00+05:30,2025-12-26T15:15:00+05:30,3616,2024-11-12T09:15:00+05:30,2025-12-26T15:15:00+05:30,1947,2024-11-12T09:15:00+05:30,2025-12-26T15:15:00+05:30,279,2024-11-12T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE100A01010,INE100A01010,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE101A01026,INE101A01026,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE101D01020,INE101D01020,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE101I01011,INE101I01011,21307,2024-11-04T09:40:00+05:30,2025-12-26T15:25:00+05:30,7103,2024-11-04T09:30:00+05:30,2025-12-26T15:15:00+05:30,3694,2024-11-04T09:15:00+05:30,2025-12-26T15:15:00+05:30,1989,2024-11-04T09:15:00+05:30,2025-12-26T15:15:00+05:30,285,2024-11-04T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE102B01014,INE102B01014,68569,2022-04-08T09:15:00+05:30,2025-12-26T15:25:00+05:30,22951,2022-04-08T09:15:00+05:30,2025-12-26T15:15:00+05:30,11939,2022-04-08T09:15:00+05:30,2025-12-26T15:15:00+05:30,6429,2022-04-08T09:15:00+05:30,2025-12-26T15:15:00+05:30,923,2022-04-08T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE102D01028,INE102D01028,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE103A01014,INE103A01014,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE109A01011,INE109A01011,73806,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE111A01025,INE111A01025,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE112L01020,INE112L01020,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE114A01011,INE114A01011,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE115A01026,INE115A01026,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE115Q01022,INE115Q01022,18982,2024-12-19T09:40:00+05:30,2025-12-26T15:25:00+05:30,6328,2024-12-19T09:30:00+05:30,2025-12-26T15:15:00+05:30,3291,2024-12-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,1772,2024-12-19T09:15:00+05:30,2025-12-26T15:15:00+05:30,254,2024-12-19T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE117A01022,INE117A01022,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE118A01012,INE118A01012,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE118D01016,INE118D01016,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE118H01025,INE118H01025,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE119A01028,INE119A01028,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE120A01034,INE120A01034,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE121A01024,INE121A01024,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE121E01018,INE121E01018,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE121J01017,INE121J01017,73814,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
NSE_EQ|INE123F01029,INE123F01029,73813,2022-01-03T09:15:00+05:30,2025-12-26T15:25:00+05:30,24605,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,12797,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,6891,2022-01-03T09:15:00+05:30,2025-12-26T15:15:00+05:30,989,2022-01-03T00:00:00+05:30,2025-12-26T00:00:00+05:30
